,ts_year,model,te_true,te_hat,error
2394,1994,knn,37.1073880685903,3.196258655148976,-33.91112941344133
2395,1995,knn,37.4175572176637,2.8203876562738945,-34.597169561389805
2396,1996,knn,38.25141347297441,4.176842594235166,-34.074570878739245
2397,1997,knn,38.49266794115416,2.0116792350410417,-36.48098870611312
2398,1998,knn,39.62560090104498,3.703123545777654,-35.92247735526733
2399,1999,knn,38.80214820441521,5.231181508861646,-33.570966695553565
2400,1900,knn,63.139223988901406,26.198097192381734,-36.94112679651967
2401,1901,knn,40.9253654347249,2.9343786609359053,-37.990986773789
2402,1902,knn,43.42158742166789,-4.716122092241767,-48.137709513909655
2403,1903,knn,29.39299327337697,8.732289833941183,-20.660703439435785
2404,1904,knn,32.608406022628735,-0.0942364122214134,-32.70264243485015
2405,1905,knn,45.80608189065222,10.20877207695974,-35.59730981369248
2406,1906,knn,31.48706449183573,13.194064960478231,-18.292999531357506
2407,1907,knn,39.88244777055918,12.36606955473702,-27.51637821582216
2408,1908,knn,35.75811294408311,6.408935806774199,-29.34917713730891
2409,1909,knn,26.974761593284903,3.974565318581523,-23.00019627470338
2410,1910,knn,27.18231707322181,1.2090720648885147,-25.9732450083333
2411,1911,knn,25.17679883023236,4.312135324609931,-20.864663505622424
2412,1912,knn,25.9381407430944,6.960956430845148,-18.977184312249253
2413,1913,knn,36.826876789857565,5.342949984679953,-31.48392680517761
2414,1914,knn,33.281565872378216,3.512231029904853,-29.769334842473363
2415,1915,knn,22.156711592457853,-13.042278675352884,-35.198990267810736
2416,1916,knn,9.556139998994796,-5.643493132251662,-15.199633131246458
2417,1917,knn,30.50840540861054,9.45495150430416,-21.05345390430638
2418,1918,knn,32.01377481620522,0.6342731128031841,-31.379501703402035
2419,1919,knn,11.12971376784551,2.482141067837455,-8.647572700008055
2420,1920,knn,8.780866470380488,-5.968062647232443,-14.748929117612931
2421,1921,knn,37.05546535412361,3.391008782860648,-33.66445657126297
2422,1922,knn,10.043949885356549,0.4919995232574826,-9.551950362099063
2423,1923,knn,14.99818211989944,-3.1741708477891537,-18.1723529676886
2424,1924,knn,25.362148452574584,-0.3035240463676277,-25.66567249894221
2425,1925,knn,13.085109577490664,1.6324873617778828,-11.45262221571278
2426,1926,knn,12.404814811783323,7.396306476205286,-5.008508335578039
2427,1927,knn,25.659569527954705,0.4265609832525579,-25.233008544702148
2428,1928,knn,16.171542092366238,2.0157673361202866,-14.15577475624595
2429,1929,knn,20.75993390965314,5.585330418749987,-15.174603490903152
2430,1930,knn,17.554355837280013,5.545652437744367,-12.008703399535648
2431,1931,knn,9.987298397609992,-0.1742398577067444,-10.161538255316737
2432,1932,knn,8.629513141763395,-4.061063598443521,-12.690576740206916
2433,1933,knn,14.296215086628411,-0.7526904700785814,-15.048905556706991
2434,1934,knn,9.033582164745702,8.239755866076273,-0.7938262986694298
2435,1935,knn,15.89617999432961,1.720256145933993,-14.175923848395618
2436,1936,knn,7.980411995784038,3.3617667175898287,-4.618645278194209
2437,1937,knn,3.083888222669269,-1.1122050949449476,-4.196093317614217
2438,1938,knn,-3.1823333008918966,4.272186042076526,7.454519342968423
2439,1939,knn,-4.74172334970666,-4.158367474359457,0.5833558753472028
2440,1940,knn,11.552728059829027,1.45293903015559,-10.099789029673437
2441,1941,knn,8.000685982790559,-13.769949317242812,-21.77063530003337
2442,1942,knn,4.590246957565665,-5.361765447983898,-9.952012405549564
2443,1943,knn,8.576070100185454,-0.8652281658187513,-9.441298266004203
2444,1944,knn,-8.249384597451817,4.327012560263721,12.576397157715537
2445,1945,knn,6.0005574263563,-0.2334075718111996,-6.2339649981675
2446,1946,knn,11.635254516909974,4.413445230789807,-7.221809286120167
2447,1947,knn,-5.3748480403277386,5.982580606120887,11.357428646448623
2448,1948,knn,5.637147888454117,2.30246185856408,-3.334686029890037
2449,1949,knn,9.897765578950558,8.513220933356756,-1.3845446455938024
2450,1950,knn,4.072329663807092,1.732993175578183,-2.3393364882289083
2451,1951,knn,1.0226555710031109,-0.3147847112525203,-1.337440282255631
2452,1952,knn,7.906883569692703,0.5666281539475926,-7.34025541574511
2453,1953,knn,-0.7649013240121382,-9.133947208960786,-8.369045884948648
2454,1954,knn,-4.098497700865528,-15.962150670663917,-11.863652969798387
2455,1955,knn,9.764227474779116,6.190845708435415,-3.573381766343702
2456,1956,knn,3.922901397721699,2.284569585602636,-1.638331812119063
2457,1957,knn,14.345300099455574,3.8733430205385,-10.471957078917075
2458,1958,knn,2.2735398652554557,-17.409839376564857,-19.68337924182031
2459,1959,knn,14.768269301151877,10.400496887889018,-4.367772413262859
2460,1960,knn,0.2284188684069389,0.2821147437819449,0.0536958753750059
2461,1961,knn,7.903349644359051,10.158324886434585,2.254975242075532
2462,1962,knn,6.32984030896643,-0.2127251005903842,-6.542565409556814
2463,1963,knn,14.916250729874491,6.948802129034604,-7.967448600839889
2464,1964,knn,13.37031413652599,8.561182050998552,-4.8091320855274375
2465,1965,knn,14.597613961372188,-7.841365490085097,-22.43897945145729
2466,1966,knn,2.038233633792734,13.057534299726528,11.019300665933796
2467,1967,knn,5.616515828652852,-2.8110268157108105,-8.427542644363662
2468,1968,knn,5.36630612201233,-3.30766161094842,-8.67396773296075
2469,1969,knn,8.412981829544366,8.995115426319591,0.5821335967752255
2470,1970,knn,2.1264182245913963,2.874811053192708,0.7483928286013111
2471,1971,knn,4.124793524595612,-6.771178401128964,-10.895971925724576
2472,1972,knn,13.542439274823666,-9.255024677694,-22.797463952517667
2473,1973,knn,9.246470596019217,2.6315222072172477,-6.614948388801968
2474,1974,knn,-2.3256000843299365,-2.6321655231755163,-0.3065654388455798
2475,1975,knn,1.9378856685862973,-5.534248687665087,-7.472134356251384
2476,1976,knn,5.544953485233036,-2.8099325445901737,-8.35488602982321
2477,1977,knn,-8.16572932722014,3.7290691659229567,11.894798493143096
2478,1978,knn,3.2305435787044967,-3.317939888458135,-6.548483467162631
2479,1979,knn,2.0981819253512444,-1.0892683555322271,-3.1874502808834717
2480,1980,knn,24.3825478940828,7.678833868083545,-16.703714025999258
2481,1981,knn,15.031190313512132,-3.485264490435493,-18.516454803947624
2482,1982,knn,4.648045047751149,-11.189400079659778,-15.837445127410929
2483,1983,knn,2.9243686700909546,10.59283761683718,7.668468946746225
2484,1984,knn,-8.33989573109207,0.6039352477890958,8.943830978881167
2485,1985,knn,4.355862620286838,-9.23476071223357,-13.590623332520408
2486,1986,knn,-1.1765279129040322,-10.266741120428945,-9.090213207524911
2487,1987,knn,9.722698188740544,-3.467112118023603,-13.189810306764146
2488,1988,knn,-15.403967650262134,-17.509984810522617,-2.106017160260484
2489,1989,knn,11.74711088236745,-1.508449670643505,-13.255560553010955
2490,1990,knn,-3.849790293579536,-10.28677664109489,-6.436986347515354
2491,1991,knn,-10.592303065150334,-7.564283042403795,3.0280200227465395
2492,1992,knn,0.2242609057668439,-7.113299955725327,-7.337560861492171
2493,1993,knn,11.99079208384154,-33.58326154875926,-45.5740536326008
2494,1994,knn,2.125297784373146,17.380322267946156,15.25502448357301
2495,1995,knn,-7.39814882251006,-8.244719453013316,-0.8465706305032557
2496,1996,knn,-6.214261286211363,-1.7097355765653488,4.504525709646014
2497,1997,knn,0.8233536298494741,-3.1365334347532143,-3.9598870646026887
2498,1998,knn,10.77240374921262,22.393182879691683,11.620779130479065
2499,1999,knn,6.095373537654537,-0.2406446202017307,-6.336018157856268
2500,1900,knn,42.341032074666266,-1.7344714638499412,-44.07550353851621
2501,1901,knn,36.16718764518056,1.87250830102132,-34.29467934415924
2502,1902,knn,36.170830953106574,3.600420424709532,-32.57041052839704
2503,1903,knn,38.91479180218786,1.333286374413731,-37.58150542777413
2504,1904,knn,40.14245133807282,2.9751569064223964,-37.167294431650426
2505,1905,knn,30.819567533854787,1.715130049456445,-29.104437484398343
2506,1906,knn,35.75395101476936,3.4310871052589507,-32.32286390951041
2507,1907,knn,41.33295708567416,3.938394772526688,-37.39456231314748
2508,1908,knn,31.315565780450918,2.524638809026777,-28.79092697142413
2509,1909,knn,31.67970078951507,-1.8005192544934818,-33.480220044008554
2510,1910,knn,30.144943370876994,3.4398193515691875,-26.705124019307807
2511,1911,knn,28.22191652679319,-0.1500205752639385,-28.371937102057128
2512,1912,knn,34.693505553907656,1.6537251739665897,-33.039780379941064
2513,1913,knn,27.89746254646088,-0.6474057828818334,-28.544868329342712
2514,1914,knn,27.618349542565625,1.961150300912972,-25.65719924165265
2515,1915,knn,27.9621708077001,0.4429918691412962,-27.51917893855881
2516,1916,knn,30.100102967076506,4.609122044314091,-25.49098092276241
2517,1917,knn,28.350786492484456,-0.5165086316751527,-28.867295124159607
2518,1918,knn,27.08393027776246,-2.610257609945892,-29.694187887708352
2519,1919,knn,23.93460719154637,3.0162066794370355,-20.91840051210933
2520,1920,knn,23.93263567478793,1.3673788379212493,-22.56525683686668
2521,1921,knn,27.127465776649043,-1.148051236325112,-28.27551701297416
2522,1922,knn,20.5839350930189,1.5759708933349754,-19.00796419968393
2523,1923,knn,21.50132718904634,0.83211070133054,-20.6692164877158
2524,1924,knn,21.597731337258686,0.8909866360189528,-20.70674470123973
2525,1925,knn,21.997723163713168,5.067770092630183,-16.929953071082984
2526,1926,knn,19.44629252375596,0.1170995030524012,-19.32919302070356
2527,1927,knn,18.015848320187168,3.731777335430056,-14.284070984757111
2528,1928,knn,23.05530336425672,4.233870872054299,-18.82143249220242
2529,1929,knn,15.635416459289788,1.8409322455560848,-13.794484213733703
2530,1930,knn,14.461651157294154,2.716095748295012,-11.745555408999142
2531,1931,knn,17.508017431416736,-2.194327596399559,-19.702345027816296
2532,1932,knn,17.981074295287,3.740409207147461,-14.24066508813954
2533,1933,knn,14.475765556423772,-0.5737882053679192,-15.04955376179169
2534,1934,knn,16.13745216271467,-0.0916778962157227,-16.22913005893039
2535,1935,knn,11.567162849873766,0.7425275654491471,-10.824635284424618
2536,1936,knn,11.090661532699224,1.0310345893467605,-10.059626943352464
2537,1937,knn,12.846090845779296,-1.9820070289522027,-14.828097874731498
2538,1938,knn,16.42729066156208,-0.1022243066621421,-16.52951496822422
2539,1939,knn,9.26413578515514,0.8252976826222435,-8.438838102532896
2540,1940,knn,8.457244898288495,-1.72509194525931,-10.182336843547803
2541,1941,knn,9.418629808810342,0.6626842459423483,-8.755945562867995
2542,1942,knn,7.605095605262793,0.6435486985007199,-6.961546906762074
2543,1943,knn,9.50029509364512,-0.6005493100819983,-10.100844403727118
2544,1944,knn,7.124556253103423,1.6168561219878026,-5.50770013111562
2545,1945,knn,7.140354162792844,0.1349499993529317,-7.005404163439912
2546,1946,knn,10.493678580307568,-0.3709023258640259,-10.864580906171597
2547,1947,knn,4.7958902540178565,-0.2895147286270337,-5.08540498264489
2548,1948,knn,4.161945116188112,-0.0448089981464786,-4.206754114334591
2549,1949,knn,2.9798866613234165,1.1641749221719375,-1.815711739151479
2550,1950,knn,3.8866396164388606,-1.2593676793063748,-5.146007295745235
2551,1951,knn,5.763937918767933,2.3762413032961964,-3.3876966154717367
2552,1952,knn,8.14698799368435,0.446979485240926,-7.700008508443424
2553,1953,knn,5.380273728886435,1.0323661561080582,-4.347907572778377
2554,1954,knn,7.683589012398339,-1.9091244315641227,-9.59271344396246
2555,1955,knn,8.12582701548647,-3.864593850559337,-11.990420866045806
2556,1956,knn,6.807853803244876,0.6309838877544881,-6.176869915490387
2557,1957,knn,11.932473538145166,3.121816155976649,-8.810657382168516
2558,1958,knn,8.65521256652169,2.4004879032418853,-6.254724663279806
2559,1959,knn,10.42959320341438,0.8209308036347267,-9.608662399779654
2560,1960,knn,9.7500021257377,2.192134538375837,-7.557867587361864
2561,1961,knn,11.906354928513291,-1.1499887940663305,-13.05634372257962
2562,1962,knn,10.064477415518652,-1.0267397453511764,-11.091217160869828
2563,1963,knn,13.09604063629445,-1.3401103623194244,-14.436150998613876
2564,1964,knn,11.386248915027958,-0.417900881682939,-11.804149796710895
2565,1965,knn,15.476147609730807,1.7751046839802662,-13.70104292575054
2566,1966,knn,14.048031064344366,6.085866686769035,-7.9621643775753315
2567,1967,knn,7.680677699987669,0.3255028114064823,-7.355174888581186
2568,1968,knn,17.161964144116084,2.3404935918809238,-14.82147055223516
2569,1969,knn,18.24980236570736,4.4205152236312575,-13.8292871420761
2570,1970,knn,18.646127285030037,-0.2868804385405679,-18.9330077235706
2571,1971,knn,12.759834067487551,2.423841068708132,-10.33599299877942
2572,1972,knn,18.573558815762112,0.1443268797566061,-18.429231936005507
2573,1973,knn,21.197303311847243,-0.8534501168714643,-22.050753428718707
2574,1974,knn,20.80752708860376,2.991912040884744,-17.81561504771901
2575,1975,knn,18.320871349217903,0.8415036926147859,-17.479367656603117
2576,1976,knn,26.973419324837064,7.555316763856669,-19.418102560980397
2577,1977,knn,23.46231742708909,3.344328929868112,-20.117988497220978
2578,1978,knn,20.22577407157591,8.608522584273611,-11.617251487302298
2579,1979,knn,22.941867667461064,1.5535632331711402,-21.388304434289925
2580,1980,knn,23.81734305299408,10.332386196437074,-13.484956856557003
2581,1981,knn,25.208423513192923,2.226817212283532,-22.98160630090939
2582,1982,knn,22.486644813359597,4.5221339029369645,-17.96451091042263
2583,1983,knn,23.70800869054524,0.4867287175987969,-23.22127997294644
2584,1984,knn,20.19752489303021,-1.0630419874659829,-21.260566880496192
2585,1985,knn,26.54901034766464,7.921706742982041,-18.627303604682595
2586,1986,knn,26.403753788344908,1.6323765968310069,-24.7713771915139
2587,1987,knn,29.89043479135068,2.4553362458378283,-27.43509854551285
2588,1988,knn,23.26026713944421,-0.640544828494964,-23.900811967939173
2589,1989,knn,27.146636327612583,-0.8414304256763977,-27.98806675328898
2590,1990,knn,24.12096301280819,-1.5283662077979243,-25.649329220606116
2591,1991,knn,26.393243116107925,-1.6654575469728248,-28.05870066308075
2592,1992,knn,30.378435671430097,1.989181971752725,-28.38925369967737
2593,1993,knn,34.564488298891526,8.811982969328291,-25.752505329563235
2594,1994,knn,28.538428786911567,5.676513913359258,-22.86191487355231
2595,1995,knn,28.83251589119317,-1.36636740781668,-30.198883299009854
2596,1996,knn,27.51898803558513,4.440945833914763,-23.078042201670367
2597,1997,knn,31.16942648358796,-0.7362128953667215,-31.905639378954685
2598,1998,knn,29.91903475746889,2.491871984306765,-27.427162773162124
2599,1999,knn,28.68744198239443,2.0387287964446243,-26.64871318594981
2600,1900,knn,41.98079310808019,2.8425241308499998,-39.13826897723019
2601,1901,knn,36.703331318339735,2.550405138658584,-34.15292617968115
2602,1902,knn,35.65166435038435,1.828425214183203,-33.823239136201146
2603,1903,knn,37.757477236303,2.129644792354349,-35.62783244394865
2604,1904,knn,37.158125748660815,3.2981023242345424,-33.860023424426274
2605,1905,knn,36.64622696748072,2.828933082710784,-33.81729388476993
2606,1906,knn,35.87050509725982,1.7565468014508283,-34.11395829580899
2607,1907,knn,34.06372642294511,1.273940400056934,-32.78978602288817
2608,1908,knn,30.65963462052985,0.660186869148891,-29.99944775138096
2609,1909,knn,33.056802411810665,1.8054420533481528,-31.251360358462517
2610,1910,knn,30.256151741764345,1.1094001316038586,-29.14675161016049
2611,1911,knn,31.268278821379333,0.8366522128930195,-30.431626608486315
2612,1912,knn,31.164054279684564,1.7348187261199008,-29.429235553564663
2613,1913,knn,31.207628275865453,2.432722839613979,-28.774905436251476
2614,1914,knn,28.617722615549248,2.1481917362469063,-26.46953087930234
2615,1915,knn,29.385639458226454,1.8054201374777896,-27.580219320748665
2616,1916,knn,28.83109089751296,2.5745741495770345,-26.25651674793592
2617,1917,knn,27.806483180789478,2.1865561074749635,-25.61992707331451
2618,1918,knn,27.691316016149937,2.097906548681149,-25.59340946746879
2619,1919,knn,26.00018719636959,1.5678102560866627,-24.43237694028293
2620,1920,knn,24.68444037943199,1.3792872837949532,-23.30515309563704
2621,1921,knn,25.4594514910782,1.2627446492521373,-24.196706841826064
2622,1922,knn,24.25362375337633,0.4634184864129414,-23.79020526696339
2623,1923,knn,25.07929090663417,2.1142201555462354,-22.96507075108794
2624,1924,knn,23.243743598996492,1.5962214856471422,-21.647522113349357
2625,1925,knn,22.425056933267463,1.6604746538600612,-20.764582279407403
2626,1926,knn,21.196373329203706,1.0547083970552154,-20.14166493214849
2627,1927,knn,20.31236391340171,0.8925100523331763,-19.419853861068532
2628,1928,knn,20.096765422150284,2.2028689276398365,-17.893896494510447
2629,1929,knn,18.8015374823052,1.0013045257870117,-17.800232956518187
2630,1930,knn,18.38619737602681,1.0649837650994172,-17.321213610927398
2631,1931,knn,17.714831693619413,1.5713021962030032,-16.14352949741641
2632,1932,knn,17.418951657756747,0.9804057405678384,-16.438545917188907
2633,1933,knn,14.4270831381714,0.3657867738108898,-14.061296364360512
2634,1934,knn,15.046536617776022,0.970547152122025,-14.075989465653995
2635,1935,knn,13.288474054540204,0.3466354447924626,-12.94183860974774
2636,1936,knn,15.335560304272985,1.1122047765102294,-14.223355527762754
2637,1937,knn,13.367152904862705,0.3351704020500752,-13.03198250281263
2638,1938,knn,14.597019998261608,1.0185708776828872,-13.57844912057872
2639,1939,knn,12.680368501917869,0.5032870962541922,-12.177081405663676
2640,1940,knn,12.616657718905929,0.4398334428297764,-12.176824276076152
2641,1941,knn,13.204412718866484,1.694041340488021,-11.510371378378464
2642,1942,knn,10.229363819462558,-0.4399174635376428,-10.6692812830002
2643,1943,knn,8.601272336857724,-0.2903479451270435,-8.891620281984768
2644,1944,knn,9.35918919966332,0.6476407130840609,-8.711548486579261
2645,1945,knn,8.408057146896144,0.7050966720087725,-7.702960474887372
2646,1946,knn,8.800229386976772,0.1897233128340276,-8.610506074142744
2647,1947,knn,4.360357787617731,-0.8902570817564397,-5.2506148693741705
2648,1948,knn,4.053600230790384,-0.2100796279630385,-4.263679858753422
2649,1949,knn,6.428200006203794,0.2495334939851503,-6.178666512218644
2650,1950,knn,4.868070119325099,-0.7066424700780432,-5.574712589403141
2651,1951,knn,6.237590990776622,-0.1622521814338697,-6.399843172210492
2652,1952,knn,4.458845773916307,0.0698310975295287,-4.389014676386778
2653,1953,knn,8.794801642930071,1.1715115530525635,-7.623290089877508
2654,1954,knn,7.674460098290043,-0.0370813592306921,-7.711541457520735
2655,1955,knn,7.615046830756499,-0.0462158946237188,-7.661262725380218
2656,1956,knn,9.095533209320498,-0.2661224475772805,-9.36165565689778
2657,1957,knn,10.36589670014484,0.0494026164496096,-10.31649408369523
2658,1958,knn,11.4550671652626,-0.4190979321261738,-11.874165097388774
2659,1959,knn,12.663540593656691,1.1784489665170963,-11.485091627139594
2660,1960,knn,13.242845451039775,1.3607372047647015,-11.882108246275076
2661,1961,knn,12.877610698470903,-0.9225727288160368,-13.80018342728694
2662,1962,knn,13.451529490905758,0.8296881979086614,-12.621841292997097
2663,1963,knn,14.550314503553947,0.9385239131571416,-13.611790590396806
2664,1964,knn,13.909939952713527,0.3005722751478905,-13.609367677565638
2665,1965,knn,14.37835798162937,-0.3037490447290404,-14.682107026358407
2666,1966,knn,14.29302284592293,0.3399936551281556,-13.953029190794776
2667,1967,knn,15.280399534264028,0.8311849168613854,-14.449214617402642
2668,1968,knn,19.84602472716801,1.3986510614667294,-18.447373665701285
2669,1969,knn,18.33915567031345,0.1075395543220489,-18.2316161159914
2670,1970,knn,21.89544396971006,2.456844183599644,-19.438599786110416
2671,1971,knn,21.168352769503645,1.640588016079409,-19.52776475342424
2672,1972,knn,20.84348006338149,0.9665310933796396,-19.876948970001852
2673,1973,knn,18.199540845345457,1.131741488633751,-17.067799356711706
2674,1974,knn,22.05723748623647,1.9352266118831964,-20.12201087435328
2675,1975,knn,23.989688767982912,2.098270635737691,-21.89141813224522
2676,1976,knn,24.566341186660107,2.1531050034998933,-22.413236183160212
2677,1977,knn,24.752475815976183,0.4742859575704146,-24.278189858405767
2678,1978,knn,24.91591806304747,0.3688286442480709,-24.5470894187994
2679,1979,knn,24.305731138444628,-0.3784910066302915,-24.68422214507492
2680,1980,knn,28.492548546556403,3.684688292301016,-24.807860254255388
2681,1981,knn,27.369768049147527,3.241562434502564,-24.12820561464496
2682,1982,knn,26.08417613595636,2.6183979466976632,-23.465778189258696
2683,1983,knn,28.35254695561737,2.531744382234391,-25.82080257338298
2684,1984,knn,26.84373647325859,0.5467377386749269,-26.296998734583664
2685,1985,knn,27.444175556522804,1.906490281154772,-25.537685275368037
2686,1986,knn,30.437359793108243,2.336910704858365,-28.10044908824988
2687,1987,knn,33.975515174298025,3.327473987125125,-30.6480411871729
2688,1988,knn,32.48689608626857,1.9423496844613493,-30.544546401807224
2689,1989,knn,32.66536690259492,3.016647425637341,-29.648719476957577
2690,1990,knn,35.266696640080696,2.713005304808594,-32.5536913352721
2691,1991,knn,34.761903669240205,1.5339197829477684,-33.227983886292435
2692,1992,knn,33.357227816013946,1.3604290246941204,-31.996798791319826
2693,1993,knn,33.02343607005739,4.511610951022916,-28.51182511903448
2694,1994,knn,33.33138007126693,2.1906236604799765,-31.140756410786956
2695,1995,knn,38.45355880343994,2.5966193937575093,-35.85693940968243
2696,1996,knn,40.36285025845908,5.010673288848759,-35.352176969610326
2697,1997,knn,41.22216590566518,2.27917551694388,-38.9429903887213
2698,1998,knn,41.59091062469008,2.424378432215603,-39.16653219247447
2699,1999,knn,40.359223260366754,3.4920022500072387,-36.86722101035952
2700,1900-01-01,twfe,8.4146219515274,8.383042426917767,-0.0315795246096328
2701,1901-01-01,twfe,7.327872755619588,10.333491330112372,3.005618574492785
2702,1902-01-01,twfe,7.922039695152219,9.652781922601806,1.7307422274495865
2703,1903-01-01,twfe,9.248976077291768,10.783827884546518,1.5348518072547517
2704,1904-01-01,twfe,7.872338536000359,8.637884269244084,0.7655457332437257
2705,1905-01-01,twfe,8.06339538500138,9.849601203012272,1.7862058180108915
2706,1906-01-01,twfe,7.409564316473774,10.695630062133963,3.2860657456601894
2707,1907-01-01,twfe,8.242983697339286,10.025458927385015,1.7824752300457316
2708,1908-01-01,twfe,8.06116473572116,7.899977795380306,-0.1611869403408539
2709,1909-01-01,twfe,7.182398395916112,9.295110367637175,2.1127119717210645
2710,1910-01-01,twfe,9.010586953918784,11.320682514269851,2.310095560351069
2711,1911-01-01,twfe,7.476151764472097,13.566848168000895,6.0906964035288
2712,1912-01-01,twfe,8.076514366834298,12.4789757113559,4.402461344521603
2713,1913-01-01,twfe,8.345011007786932,11.697421526865734,3.352410519078802
2714,1914-01-01,twfe,7.491921961456072,10.007172306651938,2.5152503451958665
2715,1915-01-01,twfe,7.650724306137735,10.5137090922131,2.8629847860753648
2716,1916-01-01,twfe,7.796962383456357,9.1615256405924,1.3645632571360429
2717,1917-01-01,twfe,7.78092171277746,11.657825371498314,3.876903658720853
2718,1918-01-01,twfe,7.862071014321576,9.97920915085104,2.117138136529465
2719,1919-01-01,twfe,7.136655750064645,7.692514617035651,0.5558588669710058
2720,1920-01-01,twfe,7.758500970481882,8.611845293052285,0.8533443225704032
2721,1921-01-01,twfe,7.196262097090663,12.68100474779519,5.484742650704528
2722,1922-01-01,twfe,6.150742055223533,5.5630405886280245,-0.587701466595508
2723,1923-01-01,twfe,7.483083451206819,7.983647417537078,0.500563966330259
2724,1924-01-01,twfe,7.333042853126144,9.201237320197812,1.8681944670716684
2725,1925-01-01,twfe,8.244312669842083,8.568707482174416,0.3243948123323328
2726,1926-01-01,twfe,8.046540888564042,10.61640014675593,2.5698592581918884
2727,1927-01-01,twfe,8.22515896763606,10.052642427041487,1.8274834594054263
2728,1928-01-01,twfe,8.331616977868075,11.214962511044469,2.883345533176392
2729,1929-01-01,twfe,7.355299146920988,10.151983905930324,2.796684759009336
2730,1930-01-01,twfe,7.682734227081174,11.32666838488174,3.643934157800566
2731,1931-01-01,twfe,8.252907340017261,8.967873953248423,0.7149666132311623
2732,1932-01-01,twfe,7.438557616263817,10.047822352811002,2.6092647365471846
2733,1933-01-01,twfe,7.955796365414236,9.070957892812393,1.115161527398155
2734,1934-01-01,twfe,8.176699381177665,11.94643384504344,3.769734463865774
2735,1935-01-01,twfe,7.309786926773366,8.904013952790722,1.5942270260173554
2736,1936-01-01,twfe,7.883139526888679,8.408966263259286,0.5258267363706066
2737,1937-01-01,twfe,8.139508446663344,12.762113645309412,4.622605198646069
2738,1938-01-01,twfe,8.500768950029288,13.822925412093246,5.322156462063958
2739,1939-01-01,twfe,6.975376572572444,6.21237359674458,-0.7630029758278631
2740,1940-01-01,twfe,7.364310251671263,11.04249203052076,3.678181778849497
2741,1941-01-01,twfe,8.019159189207631,10.998747660676306,2.979588471468676
2742,1942-01-01,twfe,9.234122838698257,11.926587824661317,2.69246498596306
2743,1943-01-01,twfe,9.269799452687886,7.040011115114651,-2.2297883375732352
2744,1944-01-01,twfe,7.886924951251096,12.25202802977243,4.365103078521335
2745,1945-01-01,twfe,7.255383106049282,9.418317783172876,2.1629346771235936
2746,1946-01-01,twfe,7.933698220777426,12.934753904761775,5.001055683984351
2747,1947-01-01,twfe,8.390216802661454,8.543194055727069,0.1529772530656146
2748,1948-01-01,twfe,7.52765735764267,10.405795661833633,2.878138304190961
2749,1949-01-01,twfe,8.276337413462239,8.161800054771373,-0.1145373586908657
2750,1950-01-01,twfe,8.843665075760692,8.353161296906721,-0.4905037788539701
2751,1951-01-01,twfe,8.391641305516199,8.18620402142872,-0.2054372840874787
2752,1952-01-01,twfe,8.123392499348386,9.550188853800444,1.4267963544520583
2753,1953-01-01,twfe,8.052293503562113,14.173870693924949,6.121577190362833
2754,1954-01-01,twfe,7.573989408365392,5.190681644839895,-2.3833077635254973
2755,1955-01-01,twfe,8.779487370804832,13.246703202591988,4.467215831787156
2756,1956-01-01,twfe,7.758546305496502,9.83676057687725,2.078214271380748
2757,1957-01-01,twfe,9.81348490952381,7.424028378942162,-2.389456530581648
2758,1958-01-01,twfe,8.638923155538798,8.71352733197774,0.0746041764389424
2759,1959-01-01,twfe,9.857089115383,10.171069758683654,0.3139806433006544
2760,1960-01-01,twfe,7.933077204939785,6.491066207570512,-1.4420109973692732
2761,1961-01-01,twfe,8.640384934463198,7.524957992264284,-1.1154269421989138
2762,1962-01-01,twfe,9.253660943592331,5.681721417491993,-3.57193952610034
2763,1963-01-01,twfe,9.525127844965295,7.386321074022743,-2.138806770942552
2764,1964-01-01,twfe,8.676217143700844,7.5012479471068225,-1.174969196594022
2765,1965-01-01,twfe,7.777098502910925,4.627429889631869,-3.149668613279056
2766,1966-01-01,twfe,11.349622034726185,10.007309503222496,-1.342312531503687
2767,1967-01-01,twfe,9.958436210272898,5.921315848680205,-4.037120361592693
2768,1968-01-01,twfe,7.669842345082633,8.23898320216745,0.5691408570848173
2769,1969-01-01,twfe,9.123443522360228,7.508959479897974,-1.6144840424622542
2770,1970-01-01,twfe,9.427188834496151,8.166288005353799,-1.2609008291423525
2771,1971-01-01,twfe,9.689021723847498,15.012145458877358,5.32312373502986
2772,1972-01-01,twfe,9.444198684035998,10.737215219774953,1.2930165357389551
2773,1973-01-01,twfe,10.699404389047352,8.574341847949919,-2.1250625410974333
2774,1974-01-01,twfe,10.13050172414868,8.123783407618767,-2.0067183165299127
2775,1975-01-01,twfe,8.864158840449287,13.181732688450078,4.317573848000791
2776,1976-01-01,twfe,10.818239023087491,6.956935259269233,-3.86130376381826
2777,1977-01-01,twfe,10.768530322302045,6.061121125801843,-4.7074091965002
2778,1978-01-01,twfe,12.251960762842694,9.04197812117374,-3.2099826416689545
2779,1979-01-01,twfe,8.979747544442633,10.06830149819891,1.0885539537562767
2780,1980-01-01,twfe,12.606550363058346,4.933634928570656,-7.672915434487691
2781,1981-01-01,twfe,8.292740980772503,5.5871514436413845,-2.705589537131119
2782,1982-01-01,twfe,12.821596307366542,3.831560707344442,-8.9900356000221
2783,1983-01-01,twfe,11.86496217192296,8.150289520453624,-3.714672651469337
