wbcode2,year,y,unrest,dem,logpop,pop14,pop1564,tradewb,nfagdp,democ,rever,l1,l2,l3,l4
49,1987,1007.2359008789062,0,1,1545.0035931854939,17.6401697225229,66.9507232791495,66.718414306640625,-48.7,0,0,1007.072998046875,1002.3760986328125,998.4710693359375,994.33758544921875
49,1988,1007.0444946289062,0,1,1545.052186571744,17.38715390829,67.0943008811267,65.75106048583984,-43.5,0,0,1007.2359008789062,1007.072998046875,1002.3760986328125,998.4710693359375
49,1989,1007.5558471679688,0,1,1545.1121742368985,17.1839323813445,67.2230007298997,68.207977294921875,-47,0,0,1007.0444946289062,1007.2359008789062,1007.072998046875,1002.3760986328125
49,1990,1008.9879760742188,0,1,1545.2746305571409,17.0225191680226,67.3509998965047,70.69300842285156,-43,0,0,1007.5558471679688,1007.0444946289062,1007.2359008789062,1007.072998046875
49,1991,1010.0205688476562,0,1,1545.534148769256,17.0300810448112,67.3574673152114,71.097991943359375,-41.6,0,0,1008.9879760742188,1007.5558471679688,1007.0444946289062,1007.2359008789062
49,1992,1011.6460571289062,0,1,1545.8648201709696,17.0435541983221,67.3889989836219,70.95954895019531,-33.6,0,0,1010.0205688476562,1008.9879760742188,1007.5558471679688,1007.0444946289062
49,1993,1011.2233276367188,1,1,1546.1979865666315,17.0901765122583,67.4160039501941,68.9761962890625,-31.3,0,0,1011.6460571289062,1010.0205688476562,1008.9879760742188,1007.5558471679688
49,1994,1016.263671875,0,1,1546.5356939428748,17.1959278655067,67.4084555528243,68.36475372314453,-27.8,0,0,1011.2233276367188,1011.6460571289062,1010.0205688476562,1008.9879760742188
49,1995,1018.7619018554688,0,1,1547.0566561239536,17.359517729488,67.3615052759804,69.971832275390625,-26.8,0,0,1016.263671875,1011.2233276367188,1011.6460571289062,1010.0205688476562
49,1996,1020.9910278320312,0,1,1547.6225824658882,17.5808843778613,67.2115260726141,71.2685317993164,-23.1,0,0,1018.7619018554688,1016.263671875,1011.2233276367188,1011.6460571289062
49,1997,1023.723876953125,0,1,1548.0381474352196,17.8071337618728,67.064422858072,71.65582275390625,-24.2,0,0,1020.9910278320312,1018.7619018554688,1016.263671875,1011.2233276367188
49,1998,1025.4981689453125,0,1,1548.4013099588203,18.0389644213276,66.9174209425744,73.232086181640625,-28,0,0,1023.723876953125,1020.9910278320312,1018.7619018554688,1016.263671875
49,1999,1027.6954345703125,1,1,1548.7321962050069,18.2644127826206,66.7800564348302,76.71571350097656,-12.8,0,0,1025.4981689453125,1023.723876953125,1020.9910278320312,1018.7619018554688
49,2000,1030.8291015625,0,1,1549.0664298238362,18.4676233912664,66.6637194019126,82.1192626953125,-14.4,0,0,1027.6954345703125,1025.4981689453125,1023.723876953125,1020.9910278320312
49,2001,1031.173095703125,0,1,1549.4247455027917,18.5588596493849,66.5538561982138,87.66577911376953,-17,0,0,1030.8291015625,1027.6954345703125,1025.4981689453125,1023.723876953125
49,2002,1031.318359375,0,1,1549.7442326281327,18.6546876565684,66.4396436022855,87.741363525390625,-18.7,0,0,1031.173095703125,1030.8291015625,1027.6954345703125,1025.4981689453125
49,2003,1031.429443359375,0,1,1550.0162430721643,18.7291622274986,66.3284446288125,86.65315246582031,-13.9,0,0,1031.318359375,1031.173095703125,1030.8291015625,1027.6954345703125
49,2004,1033.4415283203125,0,1,1550.2746753542172,18.757354854783,66.2229503884771,84.37060546875,-9.4,0,0,1031.429443359375,1031.318359375,1031.173095703125,1030.8291015625
49,2005,1035.5819091796875,0,1,1550.5501570876265,18.7337523063327,66.1180074467135,89.43505859375,3.3,0,0,1033.4415283203125,1031.429443359375,1031.318359375,1031.173095703125
49,2006,1038.591552734375,0,1,1550.8788022465462,18.6426699819288,65.9801429817067,96.15330505371094,-0.7,0,0,1035.5819091796875,1033.4415283203125,1031.429443359375,1031.318359375
49,2007,1039.7188720703125,1,1,1551.3222683008678,18.5150763089292,65.8380080585507,101.11012268066406,-6.8,0,0,1038.591552734375,1035.5819091796875,1033.4415283203125,1031.429443359375
49,2008,1038.344482421875,0,1,1551.9098158911268,18.3578991655054,65.6884917334843,104.66912841796875,-5.5,0,0,1039.7188720703125,1038.591552734375,1035.5819091796875,1033.4415283203125
49,2009,1031.798583984375,0,1,1552.4448949532061,18.1736518002699,65.533120132953,99.204620361328125,3,0,0,1038.344482421875,1039.7188720703125,1038.591552734375,1035.5819091796875
49,2010,1032.654052734375,0,1,1552.8890921077157,17.9623737087592,65.375352258952,94.105438232421875,11.1,0,0,1031.798583984375,1038.344482421875,1039.7188720703125,1038.591552734375
50,1970,706.7520751953125,1,0,1532.0279715418949,47.7457377272705,49.5727401082895,43.339019775390625,-19.6,0,0,692.8258056640625,685.36834716796875,688.0755615234375,687.814208984375
50,1971,714.31658935546875,0,0,1534.8308001873356,47.3375088585597,49.9492562696578,41.065338134765625,-20.4,0,0,706.7520751953125,692.8258056640625,685.36834716796875,688.0755615234375
50,1972,721.5101318359375,1,0,1537.574457065218,46.8875730445899,50.3685659573082,45.269195556640625,-19.8,0,0,714.31658935546875,706.7520751953125,692.8258056640625,685.36834716796875
50,1973,731.005126953125,1,0,1540.2587721898415,46.4054654963342,50.8199819324802,47.36094284057617,-18,0,0,721.5101318359375,714.31658935546875,706.7520751953125,692.8258056640625
50,1974,734.26068115234375,1,0,1542.8835107629152,45.897326630635,51.2961425616365,50.61425018310547,-17.5,0,0,731.005126953125,721.5101318359375,714.31658935546875,706.7520751953125
50,1975,736.81024169921875,0,0,1545.4494457023818,45.366969751457,51.7922753961507,63.94838333129883,-16.7,0,0,734.26068115234375,731.005126953125,721.5101318359375,714.31658935546875
50,1976,740.86798095703125,0,0,1547.957433559807,44.838901916346,52.2746583945733,50.90574645996094,-18.6,0,0,736.81024169921875,734.26068115234375,731.005126953125,721.5101318359375
50,1977,743.3302001953125,0,0,1550.4104692952367,44.2928660294128,52.7748557013689,48.20047378540039,-18.6,0,0,740.86798095703125,736.81024169921875,734.26068115234375,731.005126953125
50,1978,743.0914306640625,1,1,1552.8140236017023,43.7443357289231,53.2769972869224,41.52116775512695,-22.1,1,0,743.3302001953125,740.86798095703125,736.81024169921875,734.26068115234375
50,1979,745.19488525390625,1,1,1555.174498455741,43.2131474489643,53.761004804499,44.80962371826172,-22.6,1,0,743.0914306640625,743.3302001953125,740.86798095703125,736.81024169921875
50,1980,750.55316162109375,0,1,1557.4965647633799,42.7093003579967,54.2166306237048,46.160709381103516,-23.8,1,0,745.19488525390625,743.0914306640625,743.3302001953125,740.86798095703125
50,1981,752.45166015625,1,1,1559.7824054129385,42.2133858133913,54.64358163272,49.759971618652344,-24.3,1,0,750.55316162109375,745.19488525390625,743.0914306640625,743.3302001953125
50,1982,751.8631591796875,0,1,1562.0320498136564,41.7668012981475,55.0235111574359,39.356727600097656,-29.1,1,0,752.45166015625,750.55316162109375,745.19488525390625,743.0914306640625
50,1983,754.13763427734375,0,1,1564.2453273812685,41.3561567064214,55.367854803417,33.65412902832031,-32,1,0,751.8631591796875,752.45166015625,750.55316162109375,745.19488525390625
50,1984,753.16253662109375,1,1,1566.4212899286306,40.9588366470537,55.6966369900239,46.51002502441406,-22.4,1,0,754.13763427734375,751.8631591796875,752.45166015625,750.55316162109375
50,1985,748.83050537109375,0,1,1568.55969560666,40.5614270741365,56.021730791725,60.99724578857422,-47.6,1,0,753.16253662109375,754.13763427734375,751.8631591796875,752.45166015625
50,1986,750.14093017578125,1,1,1570.659395928686,40.1801602766087,56.3045382329009,61.46211242675781,-41.6,1,0,748.83050537109375,753.16253662109375,754.13763427734375,751.8631591796875
50,1987,757.66229248046875,1,1,1572.7217090022336,39.7852770213506,56.5990595484774,59.028526306152344,-43.4,1,0,750.14093017578125,748.83050537109375,753.16253662109375,754.13763427734375
50,1988,757.7119140625,0,1,1574.7512144120305,39.3926887868638,56.889719922924,70.445281982421875,-47.3,1,0,757.66229248046875,750.14093017578125,748.83050537109375,753.16253662109375
50,1989,759.96478271484375,1,1,1576.7536254594283,39.027210227547,57.1526237622357,75.21570587158203,-44.6,1,0,757.7119140625,757.66229248046875,750.14093017578125,748.83050537109375
50,1990,752.3316650390625,0,1,1578.7317611580797,38.6967147323239,57.380124243316,78.35322570800781,-54.7,1,0,759.96478271484375,757.7119140625,757.66229248046875,750.14093017578125
50,1991,751.2738037109375,0,1,1580.6888623938128,38.3302742074325,57.6264104263092,83.8100814819336,-40.3,1,0,752.3316650390625,759.96478271484375,757.7119140625,757.66229248046875
50,1992,759.30340576171875,0,1,1582.6211562389626,38.0152990854585,57.8248176922137,80.12983703613281,-36.9,1,0,751.2738037109375,752.3316650390625,759.96478271484375,757.7119140625
50,1993,764.3526611328125,0,1,1584.5165958404139,37.7246923488953,57.9999666292801,80.73731994628906,-33.7,1,0,759.30340576171875,751.2738037109375,752.3316650390625,759.96478271484375
50,1994,764.76214599609375,0,1,1586.3597130259734,37.4168520990186,58.1897941610607,78.75445556640625,-36.9,1,0,764.3526611328125,759.30340576171875,751.2738037109375,752.3316650390625
50,1995,768.30816650390625,1,1,1588.1413363157653,37.0692892674237,58.4148588138999,77.32574462890625,-32.6,1,0,764.76214599609375,764.3526611328125,759.30340576171875,751.2738037109375
50,1996,773.46282958984375,0,1,1589.858474359635,36.7099034837468,58.6527106228657,74.51588439941406,-29.6,1,0,768.30816650390625,764.76214599609375,764.3526611328125,759.30340576171875
50,1997,779.4903564453125,0,1,1591.5180371634851,36.2980882893729,58.9403604396854,74.3758544921875,-26.7,1,0,773.46282958984375,768.30816650390625,764.76214599609375,764.3526611328125
50,1998,784.64263916015625,0,1,1593.132923037713,35.858275451628,59.2546503744105,76.02685546875,-26.6,1,0,779.4903564453125,773.46282958984375,768.30816650390625,764.76214599609375
50,1999,789.55133056640625,0,1,1594.7202460897024,35.4343207520219,59.5544064169956,80.120849609375,-26.8,1,0,784.64263916015625,779.4903564453125,773.46282958984375,768.30816650390625
50,2000,793.48419189453125,0,1,1596.2917126412947,35.048314050496,59.8189480022652,80.37159729003906,-29.5,1,0,789.55133056640625,784.64263916015625,779.4903564453125,773.46282958984375
50,2001,793.72637939453125,0,1,1597.850329920186,34.6151550966198,60.1290173180178,79.593994140625,-31.6,1,0,793.48419189453125,789.55133056640625,784.64263916015625,779.4903564453125
50,2002,797.82366943359375,0,1,1599.3924429221097,34.2527970674863,60.3735544795538,73.474761962890625,-32,1,0,793.72637939453125,793.48419189453125,789.55133056640625,784.64263916015625
50,2003,796.06195068359375,1,1,1600.9146370045653,33.9288444303644,60.5863850712313,83.41215515136719,-42.2,1,0,797.82366943359375,793.72637939453125,793.48419189453125,789.55133056640625
50,2004,795.88043212890625,1,1,1602.411425792569,33.5961552003148,60.8165310831147,85.74412536621094,-42.8,1,0,796.06195068359375,797.82366943359375,793.72637939453125,793.48419189453125
50,2005,803.27874755859375,0,1,1603.8788880749696,33.2344400282975,61.0845282279476,71.586334228515625,-38.5,1,0,795.88043212890625,796.06195068359375,797.82366943359375,793.72637939453125
50,2006,811.98175048828125,0,1,1605.316590663627,32.8959818203024,61.3432902234933,65.4952392578125,-36.2,1,0,803.27874755859375,795.88043212890625,796.06195068359375,797.82366943359375
50,2007,818.7041015625,0,1,1606.7258673494994,32.5172216133773,61.6475680152722,66.75208282470703,-35.8,1,0,811.98175048828125,803.27874755859375,795.88043212890625,796.06195068359375
50,2008,822.44073486328125,0,1,1608.106759617176,32.1237471191536,61.9673592804684,63.35987091064453,-40,1,0,818.7041015625,811.98175048828125,803.27874755859375,795.88043212890625
50,2009,824.48089599609375,0,1,1609.4595369758276,31.7566801808853,62.2563138217173,61.48674774169922,-44.7,1,0,822.44073486328125,818.7041015625,811.98175048828125,803.27874755859375
50,2010,830.626708984375,0,1,1610.7841556973804,31.4327777689657,62.4936514843479,53.28395080566406,-50.4,1,0,824.48089599609375,822.44073486328125,818.7041015625,811.98175048828125
51,1970,726.970703125,0,0,1649.310381962044,46.8591789448175,49.6252620183061,50.14349365234375,-19.8,0,0,721.486572265625,716.3841552734375,709.05419921875,702.78594970703125
51,1971,711.9364013671875,0,0,1652.0897950269173,46.8439706095764,49.6123858974041,47.595184326171875,-19.5,0,0,726.970703125,721.486572265625,716.3841552734375,709.05419921875
51,1972,733.1483154296875,0,0,1654.8389622536884,46.8497268177117,49.5761715720687,48.11334228515625,-17.1,0,0,711.9364013671875,726.970703125,721.486572265625,716.3841552734375
51,1973,733.84375,0,0,1657.5800711898169,46.856463264599,49.5451084974414,51.23052978515625,-19,0,0,733.1483154296875,711.9364013671875,726.970703125,721.486572265625
51,1974,737.98504638671875,0,0,1660.342578941788,46.8220784824972,49.5711761221825,70.33880615234375,-11.6,0,0,733.84375,733.1483154296875,711.9364013671875,726.970703125
51,1975,739.7742919921875,0,0,1663.146391946172,46.7303261971412,49.6737047086563,69.1787109375,-23.3,0,0,737.98504638671875,733.84375,733.1483154296875,711.9364013671875
51,1976,744.66259765625,0,0,1665.985210617695,46.7359843110938,49.6821800468591,76.02018737792969,-23.9,0,0,739.7742919921875,737.98504638671875,733.84375,733.1483154296875
51,1977,746.60357666015625,0,0,1668.8520467438573,46.6676321738655,49.7807088948312,67.70523834228516,-40.2,0,0,744.66259765625,739.7742919921875,737.98504638671875,733.84375
51,1978,752.2095947265625,0,0,1671.7609450101431,46.5491704494059,49.9375670253302,67.276153564453125,-48.1,0,0,746.60357666015625,744.66259765625,739.7742919921875,737.98504638671875
51,1979,756.17926025390625,0,0,1674.7278065751598,46.4120671864004,50.1123168724339,71.31703186035156,-42.6,0,0,752.2095947265625,746.60357666015625,744.66259765625,739.7742919921875
51,1980,753.6937255859375,0,0,1677.756830579438,46.2720197202121,50.2844879927177,67.20420837402344,-30.7,0,0,756.17926025390625,752.2095947265625,746.60357666015625,744.66259765625
51,1981,753.34912109375,1,0,1680.8422207295237,46.1834225370891,50.3813416058341,64.92571258544922,-28.2,0,0,753.6937255859375,756.17926025390625,752.2095947265625,746.60357666015625
51,1982,756.24810791015625,0,0,1683.9621374420897,46.0432915505528,50.524912857161,61.80259704589844,-33,0,0,753.34912109375,753.6937255859375,756.17926025390625,752.2095947265625
51,1983,758.24151611328125,0,0,1687.084518982489,45.8612489146558,50.7118614558084,56.93988037109375,-30.4,0,0,756.24810791015625,753.34912109375,753.6937255859375,756.17926025390625
51,1984,760.51300048828125,0,0,1690.17166531555,45.6361435081996,50.9504743727887,51.5123291015625,-28.9,0,0,758.24151611328125,756.24810791015625,753.34912109375,753.6937255859375
51,1985,761.089599609375,0,0,1693.1950829742323,45.3629076215324,51.2474392787562,51.05030059814453,-23.4,0,0,760.51300048828125,758.24151611328125,756.24810791015625,753.34912109375
51,1986,758.56689453125,0,0,1696.144039377637,45.0892240167881,51.5277560491945,39.596946716308594,-34.1,0,0,761.089599609375,760.51300048828125,758.24151611328125,756.24810791015625
51,1987,755.0693359375,0,0,1699.0137230643863,44.753109273147,51.8762797168262,37.444427490234375,-36,0,0,758.56689453125,761.089599609375,760.51300048828125,758.24151611328125
51,1988,751.3792724609375,1,0,1701.7911128087355,44.3532119013677,52.2864715859261,33.91997528076172,-49.3,0,0,755.0693359375,758.56689453125,761.089599609375,760.51300048828125
51,1989,753.08624267578125,0,0,1704.4640469527362,43.8831830535761,52.7555371197922,41.24298095703125,-49.8,0,0,751.3792724609375,755.0693359375,758.56689453125,761.089599609375
51,1990,751.35693359375,0,0,1707.0230787280175,43.3377363794365,53.2834016996674,51.957740783691406,-43.3,0,0,753.08624267578125,751.3792724609375,755.0693359375,758.56689453125
51,1991,747.6846923828125,1,0,1709.4701384956973,42.7669109575079,53.8191455937588,54.05485153198242,-54.7,0,0,751.35693359375,753.08624267578125,751.3792724609375,755.0693359375
51,1992,747.077880859375,1,0,1711.8025851322893,42.1266372835564,54.4154666429441,48.91935729980469,-50.1,0,0,747.6846923828125,751.35693359375,753.08624267578125,751.3792724609375
51,1993,742.677490234375,0,0,1714.0042026935616,41.4099709360589,55.0787686896883,45.65336608886719,-46.9,0,0,747.077880859375,747.6846923828125,751.35693359375,753.08624267578125
51,1994,739.65692138671875,1,0,1716.0561307879955,40.6025947028094,55.8218906519865,45.66966247558594,-60.4,0,0,742.677490234375,747.077880859375,747.6846923828125,751.35693359375
51,1995,741.45758056640625,1,0,1717.9500930942022,39.6963289199185,56.6516158495449,52.24848937988281,-71.2,0,0,739.65692138671875,742.677490234375,747.077880859375,747.6846923828125
51,1996,743.74029541015625,1,0,1719.690783832706,38.7512117144392,57.4836343963395,58.756675720214844,-59.2,0,0,741.45758056640625,739.65692138671875,742.677490234375,747.077880859375
51,1997,743.262451171875,1,0,1721.2958151282794,37.6980851364458,58.4081045735277,54.85101318359375,-38.7,0,0,743.74029541015625,741.45758056640625,739.65692138671875,742.677490234375
51,1998,746.7742919921875,1,0,1722.7874692054968,36.5678507480005,59.3969485326111,43.91595458984375,-43,0,0,743.262451171875,743.74029541015625,741.45758056640625,739.65692138671875
51,1999,748.50103759765625,1,0,1724.1938651317948,35.4135925083055,60.4031956653185,49.32497024536133,-45.6,0,0,746.7742919921875,743.262451171875,743.74029541015625,741.45758056640625
51,2000,749.24285888671875,1,0,1725.5404733506691,34.2723775382606,61.3925665808675,64.85926818847656,-20.9,0,0,748.50103759765625,746.7742919921875,743.262451171875,743.74029541015625
51,2001,750.35186767578125,1,0,1726.8361302514868,33.0676928882012,62.4586518908324,57.60222625732422,-6.1,0,0,749.24285888671875,748.50103759765625,746.7742919921875,743.262451171875
51,2002,753.47210693359375,1,0,1728.0946009383006,31.9457185685187,63.4461408672549,56.677791595458984,1.8,0,0,750.35186767578125,749.24285888671875,748.50103759765625,746.7742919921875
51,2003,758.6556396484375,0,0,1729.3511128798418,30.9008959006678,64.3593806750856,63.666439056396484,14.9,0,0,753.47210693359375,750.35186767578125,749.24285888671875,748.50103759765625
51,2004,762.22412109375,1,0,1730.6464087949114,29.9350447821228,65.1969445923597,63.946163177490234,22.5,0,0,758.6556396484375,753.47210693359375,750.35186767578125,749.24285888671875
51,2005,765.6898193359375,1,0,1732.0103135307497,29.0730397154469,65.9343799021561,73.29847717285156,36.3,0,0,762.22412109375,758.6556396484375,753.47210693359375,750.35186767578125
51,2006,766.15069580078125,1,0,1733.4471063973474,28.3994099082506,66.4890838715366,72.87775421142578,63.2,0,0,765.6898193359375,762.22412109375,758.6556396484375,753.47210693359375
51,2007,767.5771484375,0,0,1734.9546579853409,27.8815541581073,66.8950598317884,68.12617492675781,78,0,0,766.15069580078125,765.6898193359375,762.22412109375,758.6556396484375
51,2008,768.42266845703125,0,0,1736.5445681617316,27.51387138208,67.1546562257701,69.56671905517578,76.1,0,0,767.5771484375,766.15069580078125,765.6898193359375,762.22412109375
51,2009,769.2890625,0,0,1738.227294179739,27.2862473903156,67.2743666351334,52.19793701171875,96,0,0,768.42266845703125,767.5771484375,766.15069580078125,765.6898193359375
51,2010,771.0650634765625,0,0,1740.0033408998145,27.1913080414591,67.257703574901,55.68959045410156,88.7,0,0,769.2890625,768.42266845703125,767.5771484375,766.15069580078125
52,1970,683.34515380859375,1,0,1561.9284233389476,44.1890845974982,51.5285416927404,21.5435848236084,-19.5,0,1,678.96759033203125,676.63653564453125,677.320068359375,673.5474853515625
52,1971,686.66436767578125,1,0,1564.7904964218421,44.1004245434066,51.6526371092449,23.590431213378906,-28.2,0,1,683.34515380859375,678.96759033203125,676.63653564453125,677.320068359375
52,1972,688.23345947265625,1,0,1567.62839873458,43.9582951906192,51.8339379909522,29.0980224609375,-26.6,0,1,686.66436767578125,683.34515380859375,678.96759033203125,676.63653564453125
52,1973,700.303955078125,0,0,1570.4384033668125,43.7768265658547,52.0548355423753,33.42811584472656,-20.7,0,1,688.23345947265625,686.66436767578125,683.34515380859375,678.96759033203125
52,1974,705.4349365234375,0,0,1573.2169164711731,43.5600868170348,52.3066897806112,39.3116455078125,-17.2,0,1,700.303955078125,688.23345947265625,686.66436767578125,683.34515380859375
52,1975,710.551025390625,1,0,1575.961808326921,43.3081265072682,52.5870235150649,34.823211669921875,-23,0,1,705.4349365234375,700.303955078125,688.23345947265625,686.66436767578125
52,1976,715.04156494140625,1,0,1578.6726232785593,43.0964068162252,52.7936391333035,35.369789123535156,-18.4,0,1,710.551025390625,705.4349365234375,700.303955078125,688.23345947265625
52,1977,714.47674560546875,0,0,1581.3502725996393,42.8420981973045,53.0402679057556,34.28114318847656,-26.6,0,1,715.04156494140625,710.551025390625,705.4349365234375,700.303955078125
52,1978,718.22845458984375,0,0,1583.9961584213374,42.5499339470279,53.3248687623919,32.871315002441406,-39.7,0,1,714.47674560546875,715.04156494140625,710.551025390625,705.4349365234375
52,1979,720.5018310546875,0,1,1586.6121976851198,42.2229118195437,53.6498996738822,36.471923828125,-36.2,1,1,718.22845458984375,714.47674560546875,715.04156494140625,710.551025390625
52,1980,722.0751953125,0,1,1589.2003882921015,41.864669353493,54.013809904633,35.31953048706055,-31.5,1,1,720.5018310546875,718.22845458984375,714.47674560546875,715.04156494140625
52,1981,722.643798828125,0,1,1591.7593096915164,41.5345279605983,54.3351899026224,32.49482727050781,-43.7,1,1,722.0751953125,720.5018310546875,718.22845458984375,714.47674560546875
52,1982,719.3699951171875,1,1,1594.2900838485948,41.1782409848283,54.6903675531861,29.95391845703125,-45.5,1,1,722.643798828125,722.0751953125,720.5018310546875,718.22845458984375
52,1983,714.14263916015625,0,1,1596.7995058443817,40.8001241893358,55.071231089536,33.316070556640625,-42.4,1,1,719.3699951171875,722.643798828125,722.0751953125,720.5018310546875
52,1984,715.28485107421875,0,1,1599.2957054369717,40.4068408134142,55.466895805931,32.69282531738281,-43.5,1,1,714.14263916015625,719.3699951171875,722.643798828125,722.0751953125
52,1985,715.58062744140625,0,1,1601.7830686456446,40.0062480813294,55.8672545817882,35.363250732421875,-36.4,1,1,715.28485107421875,714.14263916015625,719.3699951171875,722.643798828125
52,1986,717.038330078125,1,1,1604.2607264933163,39.6638701679786,56.1909671241105,31.665340423583984,-55.2,1,1,715.58062744140625,715.28485107421875,714.14263916015625,719.3699951171875
52,1987,712.3883056640625,0,1,1606.7237209377001,39.3100074788523,56.5254670284461,32.8472900390625,-69.8,1,1,717.038330078125,715.58062744140625,715.28485107421875,714.14263916015625
52,1988,717.99664306640625,0,1,1609.1667380484876,38.9500593427844,56.8639204598252,41.370487213134766,-73.8,1,1,712.3883056640625,717.038330078125,715.58062744140625,715.28485107421875
52,1989,716.6064453125,1,1,1611.5831088771813,38.5864224876671,57.2024920369877,43.93949890136719,-75.8,1,1,717.99664306640625,712.3883056640625,717.038330078125,715.58062744140625
52,1990,716.9512939453125,1,1,1613.966974749164,38.218942199052,57.5403806094782,47.59430694580078,-81.3,1,1,716.6064453125,717.99664306640625,712.3883056640625,717.038330078125
52,1991,719.76995849609375,0,1,1616.3163467207373,37.9025097820588,57.8051423058701,45.505123138427734,-73.4,1,1,716.9512939453125,716.6064453125,717.99664306640625,712.3883056640625
52,1992,719.08642578125,0,1,1618.6284065623297,37.5621049406529,58.090170909434,45.65579605102539,-71,1,1,719.76995849609375,716.9512939453125,716.6064453125,717.99664306640625
52,1993,717.27850341796875,0,1,1620.895959726344,37.2076210826211,58.3854920008766,40.70864486694336,-69.9,1,1,719.08642578125,719.76995849609375,716.9512939453125,716.6064453125
52,1994,719.88067626953125,1,1,1623.1109643897732,36.8496748441206,58.6812672130052,43.41519546508789,-59.9,1,1,717.27850341796875,719.08642578125,719.76995849609375,716.9512939453125
52,1995,719.74951171875,0,1,1625.2676892298773,36.4912221202849,58.9749939163902,44.78483200073242,-61.2,1,1,719.88067626953125,717.27850341796875,719.08642578125,719.76995849609375
52,1996,720.38421630859375,0,1,1627.3686436192975,36.1581480860155,59.2185119502066,46.89765167236328,-56.3,1,1,719.74951171875,719.88067626953125,717.27850341796875,719.08642578125
52,1997,722.73114013671875,0,1,1629.4146840021413,35.8325050308214,59.454367722374,43.47734069824219,-53.3,1,1,720.38421630859375,719.74951171875,719.88067626953125,717.27850341796875
52,1998,723.25799560546875,0,1,1631.3982038028912,35.4995898926059,59.6962138829471,41.374210357666016,-64.7,1,1,722.73114013671875,720.38421630859375,719.74951171875,719.88067626953125
52,1999,715.1866455078125,1,1,1633.3101460486812,35.1380561060841,59.9641365366715,51.880699157714844,-89.9,1,1,723.25799560546875,722.73114013671875,720.38421630859375,719.74951171875
52,2000,716.34368896484375,1,1,1635.1474324252024,34.7386677030447,60.2665015176667,54.95124816894531,-85.6,1,1,715.1866455078125,723.25799560546875,722.73114013671875,720.38421630859375
52,2001,719.8798828125,0,1,1636.906858760426,34.3754213591438,60.5298569108112,50.559913635253906,-66.4,1,1,716.34368896484375,715.1866455078125,723.25799560546875,722.73114013671875
52,2002,723.16375732421875,0,1,1638.5987380038473,33.9678471389657,60.834684306738,49.014686584472656,-58.5,1,1,719.8798828125,716.34368896484375,715.1866455078125,723.25799560546875
52,2003,724.67193603515625,0,1,1640.2492332418572,33.5323561281002,61.1622095473152,50.482574462890625,-52.5,1,1,723.16375732421875,719.8798828125,716.34368896484375,715.1866455078125
52,2004,731.44171142578125,0,1,1641.8914432759163,33.0994707855018,61.4801277161613,49.19757843017578,-45.5,1,1,724.67193603515625,723.16375732421875,719.8798828125,716.34368896484375
52,2005,735.39312744140625,1,1,1643.5474768522845,32.6876677437993,61.7696228210779,53.72906494140625,-38.7,1,1,731.44171142578125,724.67193603515625,723.16375732421875,719.8798828125
52,2006,738.458984375,0,1,1645.224304436745,32.2508124222749,62.1058973373169,58.814727783203125,-30.3,1,1,735.39312744140625,731.44171142578125,724.67193603515625,723.16375732421875
52,2007,738.9482421875,1,1,1646.9138293222845,31.8570813416429,62.3892091213538,61.30847930908203,-23.9,1,1,738.458984375,735.39312744140625,731.44171142578125,724.67193603515625
52,2008,744.4560546875,0,1,1648.603886876285,31.488212575099,62.6414144909881,64.81900787353516,-20,1,1,738.9482421875,738.458984375,735.39312744140625,731.44171142578125
52,2009,743.37060546875,0,1,1650.2766720484506,31.1166124736324,62.8956709782858,59.14241409301758,-20,1,1,744.4560546875,738.9482421875,738.458984375,735.39312744140625
52,2010,745.47320556640625,1,1,1651.9197386721337,30.7313937240889,63.1650254320611,55.600799560546875,-19.4,1,1,743.37060546875,744.4560546875,738.9482421875,738.458984375
53,1971,634.95977783203125,0,0,1738.6762536196777,41.2900229962037,54.3035734537586,32.543251037597656,-18.8,0,0,633.855224609375,630.75506591796875,626.5794677734375,626.36749267578125
53,1972,634.7454833984375,1,0,1740.7387636317576,41.114786191475,54.4383537131158,32.240211486816406,-15.6,0,0,634.95977783203125,633.855224609375,630.75506591796875,626.5794677734375
53,1973,633.2581787109375,1,0,1742.7692725155882,40.8475850563856,54.6662307496568,33.11539077758789,-8.8,0,0,634.7454833984375,634.95977783203125,633.855224609375,630.75506591796875
53,1974,633.52752685546875,1,0,1744.8231692095292,40.5660333950204,54.9135464754763,39.67197799682617,-1.5,0,0,633.2581787109375,634.7454833984375,634.95977783203125,633.855224609375
53,1975,639.8873291015625,1,0,1746.9395017984614,40.3199634635196,55.1328214463341,57.42375183105469,-15,0,0,633.52752685546875,633.2581787109375,634.7454833984375,634.95977783203125
53,1976,651.31805419921875,1,0,1749.1268930955137,40.1829726166731,55.2374002259706,63.54865264892578,-18.8,0,0,639.8873291015625,633.52752685546875,633.2581787109375,634.7454833984375
53,1977,661.1583251953125,1,0,1751.378741781923,40.1126607906133,55.2875762909339,56.48054504394531,-35.9,0,0,651.31805419921875,639.8873291015625,633.52752685546875,633.2581787109375
53,1978,664.51556396484375,1,0,1753.6973507165485,40.081180296406004,55.307795032359,54.943294525146484,-30.7,0,0,661.1583251953125,651.31805419921875,639.8873291015625,633.52752685546875
